Unnamed: 0,categories,dates,event_links,event_titles
686.0,"Dance,Fitness,Sports,Waterfront,Outdoor Fitness",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/summer-on-the-hudson-shape-up-nyc-zumba-in-west-harlem-piers-park,Summer on the Hudson: Shape Up NYC Zumba in West Harlem Piers Park
687.0,Best for Kids,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/stories-at-the-statue-of-hans-christian-andersen,Stories at the Statue of Hans Christian Andersen
688.0,"Art,Fitness,Sports,Outdoor Fitness,Seniors",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/public-art-and-yoga-in-fort-greene-park,Public Art and Yoga In Fort Greene Park
689.0,"Nature,Tours",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/garden-highlights-walk,Garden Highlights Walk
690.0,"Education,Nature,Best for Kids,Fall Foliage",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/kids-shapes-and-colors-hike,Kids Shapes and Colors Hike
691.0,"Nature,History,Tours",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/central-park-tour-heart-of-the-park,Central Park Tour: Heart of the Park
692.0,"Volunteer,It's My Park",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/its-my-park-at-kivlehan-playground,It's My Park at Kivlehan Playground
693.0,"Education,Nature,Best for Kids,Tours,Food,Talks,Waterfront",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/urban-farm-exploration-day,Urban Farm Exploration Day
694.0,"Birding,Nature,Wildlife",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/introduction-to-bird-watching,Introduction to Bird Watching
695.0,"Fitness,History,Outdoor Fitness",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/capoeira-for-beginners,Capoeira for Beginners
696.0,"Education,Nature,Fall Foliage",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/fall-foliage-walk,Fall Foliage Walk
697.0,"Education,Art,History,Talks",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/our-public-water-tunnels-and-tanks,Our Public Water: Tunnels and Tanks
698.0,"Concerts, Summer Concerts",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/ingardens-free-jazz-concerts,InGardens Free Jazz Concerts
699.0,Best for Kids,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/bonkerz-the-clown-at-forest-park-carousel,Bonkerz the Clown at Forest Park Carousel
700.0,"Accessible,History,Tours",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/union-square-park-crossroads-of-new-york-walking-tour,Union Square Park: Crossroads of New York Walking Tour
701.0,"Arts & Crafts,Best for Kids",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/paper-arts-and-crafts,CANCELLED: Paper Arts and Crafts
702.0,"Accessible,Arts & Crafts",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/crochet-basics-accessories-adults,CANCELLED: Crochet Basics and Accessories - Adults
703.0,"Education,Nature,History,Tours,Seniors",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/central-park-tour-north-woods,Central Park Tour: North Woods
704.0,Best for Kids,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/bonkerz-the-clown-at-forest-park-carousel1,Bonkerz the Clown at Forest Park Carousel
705.0,"Accessible,Film, Summer Movies,Movies Under the Stars",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/movies-under-the-stars-guardians-of-the-galaxy-2,Movies Under the Stars: Guardians of the Galaxy 2
706.0,"Film, Summer Movies,Movies Under the Stars",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/movies-under-the-stars-coming-to-america-r,Movies Under the Stars: Coming to America (R)
707.0,"Film, Summer Movies,Movies Under the Stars",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/movies-under-the-stars-saturday-night-fever-1977,Movies Under the Stars: Saturday Night Fever (1977)
708.0,"Film,Best for Kids, Summer Movies,Movies Under the Stars",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/movies-under-the-stars-wonder-woman,Movies Under the Stars: Wonder Woman
709.0,"Film,Best for Kids, Summer Movies,Movies Under the Stars",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/movies-under-the-stars-sing,Movies Under the Stars: Sing
710.0,"Accessible,Education,Waterfront,Astronomy",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/summer-on-the-hudson-stargazing1,Summer on the Hudson: Stargazing
711.0,"Markets,Food",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/farmers-market,Cunningham Park Farmers Market
712.0,"Markets,Food",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/hattie-carthan-community-sunday-farmers-market,Hattie Carthan Community Sunday Farmers Market
713.0,"Birding,Nature,Best for Kids,Tours,Wildlife",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/bird-walks-with-new-york-city-audubon,Bird Walks with New York City Audubon
714.0,"Fitness,Outdoor Fitness",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/tai-chi-fort-greene,Tai Chi Fort Greene
715.0,Volunteer,10/01/2017,https://www.nycgovparks.org/events/2017/10/01/roger-morris-park-garden-volunteer-day,Roger Morris Park Garden Volunteer Day
716.0,"Education,Nature,History,Tours",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/central-park-tour-the-art-of-the-park,Central Park Tour: The Art of the Park
717.0,"Birding,Nature,Fitness,Sports,Tours,Volunteer,Hiking,Wildlife",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/discovery-day-at-freshkills-park,Discovery Day at Freshkills Park
718.0,"Education,Nature,Best for Kids,Tours,Food,Talks,Waterfront",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/urban-farm-exploration-day,Urban Farm Exploration Day
719.0,"Dance,Art,Festivals,History,Best for Kids,Markets,Food",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/33rd-annual-medieval-festival,33rd Annual Medieval Festival
720.0,"Nature,Fitness,Sports,Kayaking and Canoeing,Waterfront,Outdoor Fitness",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/free-community-rowing-at-pier-40,Free Community Rowing at Pier 40
721.0,Volunteer,10/01/2017,https://www.nycgovparks.org/events/2017/10/01/forest-crew,Forest Crew
722.0,"Nature,History,Tours",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/heather-garden-and-estate-history-tour-with-historian-robin-boomer,Heather Garden and Estate History Tour with Historian Robin Boomer
723.0,"Accessible,Best for Kids,Sports",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/youth-wheelchair-basketball-host-by-new-york-rolling-fury,Youth Wheelchair Basketball Hosted by New York Rolling Fury
724.0,"Nature,Art,Waterfront",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/socrates-annual-opening,Socrates Annual Opening
725.0,"Concerts, Summer Concerts",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/ingardens-free-jazz-concerts,InGardens Free Jazz Concerts
726.0,Best for Kids,10/01/2017,https://www.nycgovparks.org/events/2017/10/01/the-amazing-michaels-juggling-show-at-fantasy-forest-amusement-park,The Amazing Michael’s Juggling Show at Fantasy Forest Amusement Park
727.0,"Education,Nature,Art,History,Tours",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/field-trip-to-the-gardens-at-the-met-cloisters,Field Trip to the Gardens at the Met Cloisters
728.0,"Nature,Tours",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/garden-highlights-walk,Garden Highlights Walk
729.0,"Nature,History,Tours",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/central-park-tour-hallett-nature-sanctuary-and-the-pond,Central Park Tour: Hallett Nature Sanctuary and the Pond
730.0,"Accessible,Education,Best for Kids",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/tinker-lab-fall-2017-open-house-electronic-instruments,Tinker Lab Fall 2017 Open House: Electronic Instruments
731.0,"Art,Talks",10/01/2017,https://www.nycgovparks.org/events/2017/10/01/meet-the-artists-beth-ganz-mona-kamal,Meet the Artists: Beth Ganz & Mona Kamal
732.0,Best for Kids,10/01/2017,https://www.nycgovparks.org/events/2017/10/01/the-amazing-michaels-juggling-show-at-fantasy-forest-amusement-park1,The Amazing Michael’s Juggling Show at Fantasy Forest Amusement Park
733.0,"Birding,Nature,Wildlife",10/02/2017,https://www.nycgovparks.org/events/2017/10/02/bryant-park-fall-birding-tours,Bryant Park Fall Birding Tours
734.0,Volunteer,10/02/2017,https://www.nycgovparks.org/events/2017/10/02/prospect-park-alliance-monday-eastside-revival,Prospect Park Alliance Monday Eastside Revival
735.0,"Art,History,Tours",10/02/2017,https://www.nycgovparks.org/events/2017/10/02/conference-house-inside-out,Conference House: Inside Out
736.0,"Nature,History,Tours",10/02/2017,https://www.nycgovparks.org/events/2017/10/02/central-park-tour-the-ramble,Central Park Tour: The Ramble
737.0,"Nature,Volunteer",10/02/2017,https://www.nycgovparks.org/events/2017/10/02/street-tree-workshop-learn-about-caring-for-nyc-street-trees,Street Tree Workshop: Learn How to Care for NYC Street Trees
738.0,Fitness,10/03/2017,https://www.nycgovparks.org/events/2017/10/03/morning-fitness-at-fort-tryon-park,Morning Fitness at Fort Tryon Park
739.0,"Nature,Fitness,Waterfront,Outdoor Fitness,Seniors",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/fitness-walk,Fitness Walk
740.0,"Art,History,Tours,Seniors",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/tour-of-gracie-mansion,Tour of Gracie Mansion
741.0,"Nature,Volunteer,Seniors",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/biweekly-gardening-club,Bi-weekly Gardening Club
742.0,"Art,History,Tours",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/conference-house-inside-out,Conference House: Inside Out
743.0,"Art,History,Tours,Seniors",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/tour-of-gracie-mansion1,Tour of Gracie Mansion
744.0,"Education,Nature,History,Tours",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/central-park-tour-midpark-welcome-tour,Central Park Tour: Mid-Park Welcome Tour
745.0,"Nature,Tours",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/garden-highlights-walk,Garden Highlights Walk
746.0,"Art,History,Tours,Seniors",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/tour-of-gracie-mansion2,Tour of Gracie Mansion
747.0,"Art,History,Tours,Seniors",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/tour-of-gracie-mansion3,Tour of Gracie Mansion
748.0,"Accessible,Sports",10/03/2017,https://www.nycgovparks.org/events/2017/10/03/wheelchair-basketball-open-gym-hosted-by-the-axis-project-wheelchair-basketball,Wheelchair Basketball Open Gym Hosted by the Axis Project Wheelchair Basketball
749.0,"Accessible,Fitness,Outdoor Fitness,Seniors",10/04/2017,https://www.nycgovparks.org/events/2017/10/04/outdoor-exercise-with-nancy-bruning,Outdoor Exercise with Nancy Bruning
